Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 2 (20 June 2026),20 June 2026,2046,SG250132126,1090801341,22.81,25.77
Day 2 (20 June 2026),20 June 2026,2196,SG250136545,1090801344,19.17,20.33
Day 2 (20 June 2026),20 June 2026,2492,SG250137800,1090801345,10.15,9.58
Day 2 (20 June 2026),20 June 2026,105,SG250138337,1090801346,64.42,96.23
Day 2 (20 June 2026),20 June 2026,1386,SG250145517,1090801349,34.14,49.73
Day 2 (20 June 2026),20 June 2026,1351,SG250147971,1090801352,34.8,51.0
Day 2 (20 June 2026),20 June 2026,1783,SG250148578,1090801354,27.82,35.32
Day 2 (20 June 2026),20 June 2026,1059,SG250149083,1090801355,40.46,61.6
Day 2 (20 June 2026),20 June 2026,1446,SG250149421,1090801356,32.82,47.55
Day 2 (20 June 2026),20 June 2026,2332,SG250002868,1100801358,14.88,15.39
Day 2 (20 June 2026),20 June 2026,1204,SG250003238,1100801359,37.8,56.33
Day 2 (20 June 2026),20 June 2026,231,SG250004781,1100801361,58.42,91.65
Day 2 (20 June 2026),20 June 2026,290,SG250006485,1100801362,56.75,89.51
Day 2 (20 June 2026),20 June 2026,35,SG250006931,1100801364,70.39,98.77
Day 2 (20 June 2026),20 June 2026,1699,SG250009166,1100801366,29.14,38.37
Day 2 (20 June 2026),20 June 2026,488,SG250009786,1100801367,52.1,82.32
Day 2 (20 June 2026),20 June 2026,2588,SG250012811,1100801369,6.54,6.1
Day 2 (20 June 2026),20 June 2026,1292,SG250016206,1100801372,36.09,53.14
Day 2 (20 June 2026),20 June 2026,376,SG250021949,1100801375,54.42,86.39
Day 2 (20 June 2026),20 June 2026,1070,SG250024316,1100801377,40.42,61.2
Day 2 (20 June 2026),20 June 2026,36,SG250024467,1100801378,70.07,98.73
Day 2 (20 June 2026),20 June 2026,409,SG250033751,1100801383,53.75,85.19
Day 2 (20 June 2026),20 June 2026,1140,SG250035352,1100801384,39.12,58.66
Day 2 (20 June 2026),20 June 2026,582,SG250035957,1100801386,49.76,78.91
Day 2 (20 June 2026),20 June 2026,1060,SG250036651,1100801387,40.46,61.56
Day 2 (20 June 2026),20 June 2026,1836,SG250037286,1100801389,26.84,33.39
Day 2 (20 June 2026),20 June 2026,1870,SG250039087,1100801390,26.16,32.16
Day 2 (20 June 2026),20 June 2026,140,SG250040826,1100801393,62.39,94.95
Day 2 (20 June 2026),20 June 2026,592,SG250041821,1100801394,49.45,78.55
Day 2 (20 June 2026),20 June 2026,1020,SG250043382,1100801396,41.46,63.01
Day 2 (20 June 2026),20 June 2026,1409,SG250045737,1100801398,33.77,48.89
Day 2 (20 June 2026),20 June 2026,1559,SG250046032,1100801399,31.45,43.45
Day 2 (20 June 2026),20 June 2026,2601,SG250047023,1100801401,5.57,5.63
Day 2 (20 June 2026),20 June 2026,241,SG250047517,1100801402,58.09,91.29
Day 2 (20 June 2026),20 June 2026,2306,SG250050188,1100801405,15.54,16.33
Day 2 (20 June 2026),20 June 2026,1526,SG250052726,1100801407,31.79,44.65
Day 2 (20 June 2026),20 June 2026,1075,SG250053980,1100801408,40.14,61.02
Day 2 (20 June 2026),20 June 2026,554,SG250056060,1100801410,50.74,79.93
Day 2 (20 June 2026),20 June 2026,1320,SG250060150,1100801412,35.42,52.12
Day 2 (20 June 2026),20 June 2026,2740,SG250060991,1100801414,-4.14,0.58
Day 2 (20 June 2026),20 June 2026,2117,SG250065338,1100801415,21.13,23.19
Day 2 (20 June 2026),20 June 2026,1632,SG250069008,1100801416,30.16,40.8
Day 2 (20 June 2026),20 June 2026,2047,SG250077540,1100801419,22.8,25.74
Day 2 (20 June 2026),20 June 2026,854,SG250077907,1100801420,44.47,69.04
Day 2 (20 June 2026),20 June 2026,2572,SG250081769,1100801422,7.11,6.68
Day 2 (20 June 2026),20 June 2026,1201,SG250086314,1100801425,38.1,56.44
Day 2 (20 June 2026),20 June 2026,2680,SG250087314,1100801427,1.49,2.76
Day 2 (20 June 2026),20 June 2026,2205,SG250090894,1100801432,18.87,20.0
Day 2 (20 June 2026),20 June 2026,853,SG250096672,1100801434,44.75,69.07
Day 2 (20 June 2026),20 June 2026,404,SG250097187,1100801435,53.76,85.37
Day 2 (20 June 2026),20 June 2026,196,SG250097930,1100801437,59.76,92.92
Day 2 (20 June 2026),20 June 2026,1481,SG250098908,1100801438,32.17,46.28
Day 2 (20 June 2026),20 June 2026,1461,SG250100831,1100801440,32.76,47.01
Day 2 (20 June 2026),20 June 2026,2659,SG250101287,1100801441,2.57,3.52
Day 2 (20 June 2026),20 June 2026,1874,SG250101859,1100801442,26.14,32.01
Day 2 (20 June 2026),20 June 2026,1663,SG250103760,1100801443,29.8,39.67
Day 2 (20 June 2026),20 June 2026,2013,SG250108506,1100801446,23.47,26.97
Day 2 (20 June 2026),20 June 2026,1538,SG250108792,1100801447,31.77,44.21
Day 2 (20 June 2026),20 June 2026,798,SG250112055,1100801448,45.45,71.07
Day 2 (20 June 2026),20 June 2026,14,SG250114151,1100801451,73.4,99.53
Day 2 (20 June 2026),20 June 2026,2398,SG250116551,1100801452,13.19,12.99
Day 2 (20 June 2026),20 June 2026,558,SG250119030,1100801453,50.44,79.78
Day 2 (20 June 2026),20 June 2026,528,SG250120818,1100801455,51.4,80.87
Day 2 (20 June 2026),20 June 2026,1093,SG250121756,1100801456,39.79,60.36
Day 2 (20 June 2026),20 June 2026,1030,SG250124103,1100801458,41.42,62.65
Day 2 (20 June 2026),20 June 2026,1462,SG250125591,1100801459,32.73,46.97
Day 2 (20 June 2026),20 June 2026,221,SG250132342,1100801462,58.76,92.01
Day 2 (20 June 2026),20 June 2026,1410,SG250141613,1100801468,33.77,48.86
Day 2 (20 June 2026),20 June 2026,2349,SG250144798,1100801472,14.49,14.77
Day 2 (20 June 2026),20 June 2026,1609,SG250145199,1100801473,30.48,41.63
Day 2 (20 June 2026),20 June 2026,249,SG250146540,1100801476,57.76,91.0
Day 2 (20 June 2026),20 June 2026,1628,SG250001384,1110801481,30.34,40.94
Day 2 (20 June 2026),20 June 2026,1299,SG250001449,1110801482,35.8,52.89
Day 2 (20 June 2026),20 June 2026,665,SG250004082,1110801484,47.78,75.9
Day 2 (20 June 2026),20 June 2026,321,SG250004956,1110801485,55.77,88.38
Day 2 (20 June 2026),20 June 2026,2240,SG250008034,1110801489,17.81,18.73
Day 2 (20 June 2026),20 June 2026,816,SG250008247,1110801490,45.12,70.42
Day 2 (20 June 2026),20 June 2026,197,SG250008610,1110801492,59.75,92.89
Day 2 (20 June 2026),20 June 2026,991,SG250010210,1110801493,41.8,64.07
Day 2 (20 June 2026),20 June 2026,638,SG250011215,1110801494,48.43,76.88
Day 2 (20 June 2026),20 June 2026,859,SG250012587,1110801497,44.45,68.86
Day 2 (20 June 2026),20 June 2026,1496,SG250013556,1110801499,32.14,45.74
Day 2 (20 June 2026),20 June 2026,1940,SG250015713,1110801500,25.08,29.62
Day 2 (20 June 2026),20 June 2026,2435,SG250015829,1110801501,12.2,11.65
Day 2 (20 June 2026),20 June 2026,1246,SG250016773,1110801503,37.09,54.81
Day 2 (20 June 2026),20 June 2026,15,SG250019625,1110801508,73.4,99.49
Day 2 (20 June 2026),20 June 2026,2615,SG250020900,1110801510,4.87,5.12
Day 2 (20 June 2026),20 June 2026,2407,SG250021852,1110801512,12.86,12.67
Day 2 (20 June 2026),20 June 2026,749,SG250022074,1110801513,46.41,72.85
Day 2 (20 June 2026),20 June 2026,2180,SG250023159,1110801514,19.5,20.91
Day 2 (20 June 2026),20 June 2026,1479,SG250024658,1110801516,32.42,46.35
Day 2 (20 June 2026),20 June 2026,2718,SG250025204,1110801518,-1.18,1.38
Day 2 (20 June 2026),20 June 2026,2271,SG250025472,1110801519,16.84,17.6
Day 2 (20 June 2026),20 June 2026,799,SG250026319,1110801520,45.45,71.03
Day 2 (20 June 2026),20 June 2026,1133,SG250026628,1110801521,39.13,58.91
Day 2 (20 June 2026),20 June 2026,111,SG250026890,1110801522,64.08,96.01
Day 2 (20 June 2026),20 June 2026,1154,SG250027224,1110801523,38.8,58.15
Day 2 (20 June 2026),20 June 2026,485,SG250028351,1110801525,52.11,82.43
Day 2 (20 June 2026),20 June 2026,1211,SG250029305,1110801526,37.76,56.08
Day 2 (20 June 2026),20 June 2026,113,SG250029814,1110801527,64.07,95.93
Day 2 (20 June 2026),20 June 2026,2494,SG250029890,1110801528,9.89,9.51
Day 2 (20 June 2026),20 June 2026,655,SG250035088,1110801533,48.09,76.26
Day 2 (20 June 2026),20 June 2026,2064,SG250035243,1110801534,22.17,25.12
Day 2 (20 June 2026),20 June 2026,2544,SG250035961,1110801535,8.47,7.7
Day 2 (20 June 2026),20 June 2026,1600,SG250036130,1110801536,30.79,41.96
Day 2 (20 June 2026),20 June 2026,2289,SG250037443,1110801538,16.49,16.95
Day 2 (20 June 2026),20 June 2026,2722,SG250039045,1110801541,-1.75,1.23
Day 2 (20 June 2026),20 June 2026,412,SG250042140,1110801543,53.45,85.08
Day 2 (20 June 2026),20 June 2026,2285,SG250042169,1110801544,16.53,17.1
Day 2 (20 June 2026),20 June 2026,1861,SG250043661,1110801546,26.47,32.49
Day 2 (20 June 2026),20 June 2026,1623,SG250044200,1110801547,30.45,41.13
Day 2 (20 June 2026),20 June 2026,323,SG250044719,1110801549,55.75,88.31
Day 2 (20 June 2026),20 June 2026,1720,SG250047795,1110801554,28.82,37.6
Day 2 (20 June 2026),20 June 2026,1914,SG250050562,1110801556,25.5,30.56
Day 2 (20 June 2026),20 June 2026,933,SG250050835,1110801557,43.12,66.17
Day 2 (20 June 2026),20 June 2026,1464,SG250053419,1110801559,32.49,46.9
Day 2 (20 June 2026),20 June 2026,117,SG250054632,1110801560,63.73,95.79
Day 2 (20 June 2026),20 June 2026,483,SG250054886,1110801561,52.12,82.5
Day 2 (20 June 2026),20 June 2026,1829,SG250056061,1110801562,26.85,33.65
Day 2 (20 June 2026),20 June 2026,38,SG250058190,1110801566,70.04,98.66
Day 2 (20 June 2026),20 June 2026,1134,SG250059716,1110801569,39.13,58.87
Day 2 (20 June 2026),20 June 2026,2068,SG250062119,1110801573,22.16,24.97
Day 2 (20 June 2026),20 June 2026,1993,SG250063759,1110801577,23.82,27.7
Day 2 (20 June 2026),20 June 2026,8,SG250063991,1110801578,74.73,99.75
Day 2 (20 June 2026),20 June 2026,514,SG250065347,1110801582,51.45,81.38
Day 2 (20 June 2026),20 June 2026,227,SG250069580,1110801587,58.74,91.8
Day 2 (20 June 2026),20 June 2026,494,SG250070139,1110801588,52.09,82.11
Day 2 (20 June 2026),20 June 2026,2290,SG250073280,1110801590,16.49,16.91
Day 2 (20 June 2026),20 June 2026,1379,SG250074233,1110801592,34.15,49.98
Day 2 (20 June 2026),20 June 2026,259,SG250074432,1110801593,57.44,90.64
Day 2 (20 June 2026),20 June 2026,2609,SG250074654,1110801594,5.19,5.34
Day 2 (20 June 2026),20 June 2026,2016,SG250074785,1110801595,23.44,26.86
Day 2 (20 June 2026),20 June 2026,201,SG250078134,1110801601,59.43,92.74
Day 2 (20 June 2026),20 June 2026,1563,SG250078471,1110801605,31.44,43.3
Day 2 (20 June 2026),20 June 2026,1916,SG250079441,1110801606,25.49,30.49
Day 2 (20 June 2026),20 June 2026,2617,SG250080076,1110801607,4.57,5.05
Day 2 (20 June 2026),20 June 2026,1894,SG250080105,1110801608,25.81,31.29
Day 2 (20 June 2026),20 June 2026,322,SG250080622,1110801609,55.76,88.35
Day 2 (20 June 2026),20 June 2026,1641,SG250081175,1110801611,30.13,40.47
Day 2 (20 June 2026),20 June 2026,1624,SG250081454,1110801612,30.44,41.09
Day 2 (20 June 2026),20 June 2026,389,SG250085149,1110801616,54.08,85.92
Day 2 (20 June 2026),20 June 2026,2706,SG250085687,1110801617,-0.42,1.81
Day 2 (20 June 2026),20 June 2026,6,SG250086718,1110801619,75.06,99.82
Day 2 (20 June 2026),20 June 2026,1354,SG250089887,1110801625,34.79,50.89
Day 2 (20 June 2026),20 June 2026,967,SG250090019,1110801626,42.44,64.94
Day 2 (20 June 2026),20 June 2026,1910,SG250090335,1110801627,25.51,30.71
Day 2 (20 June 2026),20 June 2026,1872,SG250091494,1110801629,26.15,32.09
Day 2 (20 June 2026),20 June 2026,178,SG250093634,1110801631,60.42,93.58
Day 2 (20 June 2026),20 June 2026,2093,SG250094338,1110801634,21.53,24.07
Day 2 (20 June 2026),20 June 2026,1629,SG250095781,1110801635,30.17,40.91
Day 2 (20 June 2026),20 June 2026,1334,SG250095792,1110801636,35.12,51.62
Day 2 (20 June 2026),20 June 2026,1984,SG250098917,1110801638,24.16,28.02
Day 2 (20 June 2026),20 June 2026,918,SG250099172,1110801639,43.44,66.72
Day 2 (20 June 2026),20 June 2026,2032,SG250100036,1110801640,23.05,26.28
Day 2 (20 June 2026),20 June 2026,137,SG250100351,1110801641,62.41,95.06
Day 2 (20 June 2026),20 June 2026,2206,SG250100466,1110801642,18.87,19.96
Day 2 (20 June 2026),20 June 2026,815,SG250102423,1110801644,45.4,70.45
Day 2 (20 June 2026),20 June 2026,593,SG250103729,1110801645,49.45,78.51
Day 2 (20 June 2026),20 June 2026,2514,SG250103864,1110801646,9.54,8.78
Day 2 (20 June 2026),20 June 2026,278,SG250104596,1110801647,57.08,89.95
Day 2 (20 June 2026),20 June 2026,215,SG250105485,1110801648,59.07,92.23
Day 2 (20 June 2026),20 June 2026,2272,SG250107331,1110801652,16.83,17.57
Day 2 (20 June 2026),20 June 2026,978,SG250108400,1110801654,42.13,64.54
Day 2 (20 June 2026),20 June 2026,1804,SG250111923,1110801656,27.48,34.56
Day 2 (20 June 2026),20 June 2026,1901,SG250117943,1110801660,25.79,31.03
Day 2 (20 June 2026),20 June 2026,2728,SG250118145,1110801661,-3.14,1.02
Day 2 (20 June 2026),20 June 2026,2388,SG250119468,1110801665,13.52,13.36
Day 2 (20 June 2026),20 June 2026,1784,SG250120029,1110801666,27.82,35.28
Day 2 (20 June 2026),20 June 2026,1274,SG250121386,1110801668,36.16,53.79
Day 2 (20 June 2026),20 June 2026,2347,SG250126489,1110801672,14.54,14.85
Day 2 (20 June 2026),20 June 2026,780,SG250128600,1110801677,45.78,71.72
Day 2 (20 June 2026),20 June 2026,2726,SG250130575,1110801681,-2.5,1.09
Day 2 (20 June 2026),20 June 2026,1406,SG250134772,1110801690,33.8,49.0
Day 2 (20 June 2026),20 June 2026,1124,SG250135494,1110801692,39.42,59.24
Day 2 (20 June 2026),20 June 2026,1822,SG250137001,1110801695,27.12,33.9
Day 2 (20 June 2026),20 June 2026,2353,SG250137831,1110801696,14.21,14.63
Day 2 (20 June 2026),20 June 2026,2373,SG250139866,1110801700,13.84,13.9
Day 2 (20 June 2026),20 June 2026,2457,SG250140030,1110801701,11.45,10.85
Day 2 (20 June 2026),20 June 2026,961,SG250142708,1110801703,42.47,65.15
Day 2 (20 June 2026),20 June 2026,1633,SG250143284,1110801705,30.16,40.76
Day 2 (20 June 2026),20 June 2026,1482,SG250143582,1110801706,32.17,46.24
Day 2 (20 June 2026),20 June 2026,1061,SG250143870,1110801708,40.46,61.52
Day 2 (20 June 2026),20 June 2026,176,SG250002014,1120801719,60.43,93.65
Day 2 (20 June 2026),20 June 2026,1946,SG250003487,1120801720,24.83,29.4
Day 2 (20 June 2026),20 June 2026,1213,SG250005992,1120801721,37.49,56.01
Day 2 (20 June 2026),20 June 2026,550,SG250008267,1120801722,50.77,80.07
Day 2 (20 June 2026),20 June 2026,1268,SG250008300,1120801723,36.46,54.01
Day 2 (20 June 2026),20 June 2026,510,SG250013024,1120801728,51.75,81.52
Day 2 (20 June 2026),20 June 2026,1231,SG250014277,1120801729,37.4,55.35
Day 2 (20 June 2026),20 June 2026,175,SG250014640,1120801731,60.73,93.68
Day 2 (20 June 2026),20 June 2026,640,SG250014711,1120801732,48.39,76.81
Day 2 (20 June 2026),20 June 2026,121,SG250017598,1120801735,63.36,95.64
Day 2 (20 June 2026),20 June 2026,667,SG250020194,1120801736,47.77,75.83
Day 2 (20 June 2026),20 June 2026,770,SG250022247,1120801738,46.09,72.09
Day 2 (20 June 2026),20 June 2026,685,SG250024558,1120801739,47.44,75.17
Day 2 (20 June 2026),20 June 2026,836,SG250027547,1120801741,44.79,69.69
Day 2 (20 June 2026),20 June 2026,43,SG250028156,1120801742,69.41,98.48
Day 2 (20 June 2026),20 June 2026,1506,SG250030589,1120801745,32.12,45.37
Day 2 (20 June 2026),20 June 2026,1689,SG250031086,1120801746,29.44,38.73
Day 2 (20 June 2026),20 June 2026,1196,SG250032251,1120801747,38.12,56.62
Day 2 (20 June 2026),20 June 2026,2554,SG250033435,1120801749,8.18,7.33
Day 2 (20 June 2026),20 June 2026,1109,SG250034853,1120801751,39.48,59.78
Day 2 (20 June 2026),20 June 2026,1258,SG250035457,1120801753,36.77,54.37
Day 2 (20 June 2026),20 June 2026,730,SG250038496,1120801754,46.75,73.54
Day 2 (20 June 2026),20 June 2026,381,SG250042231,1120801755,54.11,86.21
Day 2 (20 June 2026),20 June 2026,384,SG250044643,1120801758,54.1,86.1
Day 2 (20 June 2026),20 June 2026,1742,SG250048640,1120801760,28.47,36.81
Day 2 (20 June 2026),20 June 2026,2459,SG250049072,1120801761,11.22,10.78
Day 2 (20 June 2026),20 June 2026,1155,SG250049804,1120801762,38.8,58.11
Day 2 (20 June 2026),20 June 2026,1401,SG250050036,1120801763,33.82,49.18
Day 2 (20 June 2026),20 June 2026,884,SG250050919,1120801764,44.09,67.95
Day 2 (20 June 2026),20 June 2026,954,SG250051686,1120801766,42.78,65.41
Day 2 (20 June 2026),20 June 2026,588,SG250052630,1120801767,49.46,78.69
Day 2 (20 June 2026),20 June 2026,2167,SG250056261,1120801769,19.83,21.38
Day 2 (20 June 2026),20 June 2026,2518,SG250057300,1120801771,9.48,8.64
Day 2 (20 June 2026),20 June 2026,350,SG250058641,1120801774,55.1,87.33
Day 2 (20 June 2026),20 June 2026,1700,SG250058894,1120801775,29.14,38.33
Day 2 (20 June 2026),20 June 2026,1295,SG250060353,1120801776,36.06,53.03
Day 2 (20 June 2026),20 June 2026,632,SG250061882,1120801777,48.46,77.1
Day 2 (20 June 2026),20 June 2026,99,SG250065001,1120801778,64.74,96.44
Day 2 (20 June 2026),20 June 2026,273,SG250066629,1120801780,57.1,90.13
Day 2 (20 June 2026),20 June 2026,515,SG250066995,1120801781,51.45,81.34
Day 2 (20 June 2026),20 June 2026,712,SG250067627,1120801782,47.06,74.19
Day 2 (20 June 2026),20 June 2026,715,SG250070166,1120801784,46.79,74.08
Day 2 (20 June 2026),20 June 2026,336,SG250073042,1120801785,55.42,87.84
Day 2 (20 June 2026),20 June 2026,32,SG250078827,1120801789,70.73,98.87
Day 2 (20 June 2026),20 June 2026,478,SG250079652,1120801790,52.4,82.69
Day 2 (20 June 2026),20 June 2026,2291,SG250080200,1120801792,16.21,16.88
Day 2 (20 June 2026),20 June 2026,2354,SG250083217,1120801793,14.2,14.59
Day 2 (20 June 2026),20 June 2026,1524,SG250084437,1120801794,31.8,44.72
Day 2 (20 June 2026),20 June 2026,616,SG250091710,1120801798,48.79,77.68
Day 2 (20 June 2026),20 June 2026,1974,SG250092858,1120801800,24.48,28.38
Day 2 (20 June 2026),20 June 2026,924,SG250093250,1120801801,43.41,66.5
Day 2 (20 June 2026),20 June 2026,1497,SG250098389,1120801805,32.14,45.7
Day 2 (20 June 2026),20 June 2026,867,SG250100766,1120801806,44.42,68.57
Day 2 (20 June 2026),20 June 2026,1684,SG250100917,1120801807,29.46,38.91
Day 2 (20 June 2026),20 June 2026,2300,SG250101097,1120801808,16.09,16.55
Day 2 (20 June 2026),20 June 2026,1781,SG250101626,1120801809,27.83,35.39
Day 2 (20 June 2026),20 June 2026,1898,SG250105150,1120801813,25.8,31.14
Day 2 (20 June 2026),20 June 2026,2190,SG250105683,1120801814,19.2,20.54
Day 2 (20 June 2026),20 June 2026,1825,SG250108898,1120801815,27.09,33.79
Day 2 (20 June 2026),20 June 2026,2094,SG250112480,1120801819,21.53,24.03
Day 2 (20 June 2026),20 June 2026,1590,SG250116400,1120801821,30.82,42.32
Day 2 (20 June 2026),20 June 2026,208,SG250121861,1120801826,59.1,92.49
Day 2 (20 June 2026),20 June 2026,637,SG250123031,1120801828,48.44,76.91
Day 2 (20 June 2026),20 June 2026,2359,SG250123147,1120801829,14.17,14.41
Day 2 (20 June 2026),20 June 2026,2546,SG250123721,1120801830,8.23,7.62
Day 2 (20 June 2026),20 June 2026,2041,SG250124606,1120801831,22.83,25.95
Day 2 (20 June 2026),20 June 2026,2415,SG250125636,1120801832,12.55,12.38
Day 2 (20 June 2026),20 June 2026,556,SG250128351,1120801833,50.72,79.85
Day 2 (20 June 2026),20 June 2026,2730,SG250136180,1120801837,-3.23,0.94
Day 2 (20 June 2026),20 June 2026,617,SG250139312,1120801840,48.79,77.64
Day 2 (20 June 2026),20 June 2026,2121,SG250139660,1120801842,20.86,23.05
Day 2 (20 June 2026),20 June 2026,1969,SG250142478,1120801847,24.49,28.57
Day 2 (20 June 2026),20 June 2026,1566,SG250007142,1130801852,31.16,43.19
Day 2 (20 June 2026),20 June 2026,2616,SG250008117,1130801853,4.87,5.08
Day 2 (20 June 2026),20 June 2026,2244,SG250012117,1130801856,17.54,18.58
Day 2 (20 June 2026),20 June 2026,57,SG250014200,1130801858,68.05,97.97
Day 2 (20 June 2026),20 June 2026,94,SG250015398,1130801859,65.08,96.62
Day 2 (20 June 2026),20 June 2026,162,SG250015716,1130801860,61.08,94.16
Day 2 (20 June 2026),20 June 2026,1855,SG250016028,1130801861,26.76,32.7
Day 2 (20 June 2026),20 June 2026,2556,SG250020024,1130801865,8.15,7.26
Day 2 (20 June 2026),20 June 2026,1980,SG250021044,1130801866,24.19,28.17
Day 2 (20 June 2026),20 June 2026,2715,SG250021076,1130801867,-1.08,1.49
Day 2 (20 June 2026),20 June 2026,1300,SG250029646,1130801873,35.79,52.85
Day 2 (20 June 2026),20 June 2026,795,SG250029870,1130801874,45.46,71.18
Day 2 (20 June 2026),20 June 2026,1930,SG250031484,1130801876,25.16,29.98
Day 2 (20 June 2026),20 June 2026,415,SG250034804,1130801878,53.44,84.97
Day 2 (20 June 2026),20 June 2026,1558,SG250035189,1130801879,31.46,43.48
Day 2 (20 June 2026),20 June 2026,438,SG250036910,1130801880,53.08,84.14
Day 2 (20 June 2026),20 June 2026,1670,SG250037271,1130801881,29.51,39.42
Day 2 (20 June 2026),20 June 2026,1304,SG250037504,1130801882,35.75,52.7
Day 2 (20 June 2026),20 June 2026,90,SG250040316,1130801883,65.41,96.77
Day 2 (20 June 2026),20 June 2026,1123,SG250041087,1130801884,39.43,59.27
Day 2 (20 June 2026),20 June 2026,2236,SG250043155,1130801885,17.84,18.87
Day 2 (20 June 2026),20 June 2026,2474,SG250043476,1130801886,10.89,10.24
Day 2 (20 June 2026),20 June 2026,668,SG250043584,1130801887,47.77,75.79
Day 2 (20 June 2026),20 June 2026,2735,SG250044437,1130801888,-3.74,0.76
Day 2 (20 June 2026),20 June 2026,559,SG250048536,1130801892,50.44,79.75
Day 2 (20 June 2026),20 June 2026,209,SG250052938,1130801893,59.1,92.45
Day 2 (20 June 2026),20 June 2026,2666,SG250058509,1130801897,2.23,3.27
Day 2 (20 June 2026),20 June 2026,1572,SG250060350,1130801898,31.15,42.98
Day 2 (20 June 2026),20 June 2026,2547,SG250062243,1130801899,8.23,7.59
Day 2 (20 June 2026),20 June 2026,2676,SG250065589,1130801901,1.58,2.9
Day 2 (20 June 2026),20 June 2026,1172,SG250071183,1130801904,38.46,57.5
Day 2 (20 June 2026),20 June 2026,735,SG250073970,1130801905,46.46,73.36
Day 2 (20 June 2026),20 June 2026,1395,SG250074384,1130801906,34.11,49.4
Day 2 (20 June 2026),20 June 2026,2602,SG250074831,1130801907,5.57,5.59
Day 2 (20 June 2026),20 June 2026,2265,SG250076815,1130801910,17.14,17.82
Day 2 (20 June 2026),20 June 2026,1096,SG250083766,1130801915,39.78,60.25
Day 2 (20 June 2026),20 June 2026,1125,SG250084132,1130801916,39.42,59.2
Day 2 (20 June 2026),20 June 2026,2292,SG250085176,1130801917,16.21,16.84
Day 2 (20 June 2026),20 June 2026,2277,SG250085483,1130801919,16.8,17.39
Day 2 (20 June 2026),20 June 2026,2053,SG250092133,1130801928,22.77,25.52
Day 2 (20 June 2026),20 June 2026,1722,SG250092323,1130801929,28.81,37.53
Day 2 (20 June 2026),20 June 2026,2707,SG250096316,1130801932,-0.43,1.78
Day 2 (20 June 2026),20 June 2026,1373,SG250097806,1130801933,34.45,50.2
Day 2 (20 June 2026),20 June 2026,2336,SG250107415,1130801939,14.86,15.25
Day 2 (20 June 2026),20 June 2026,344,SG250108895,1130801940,55.11,87.55
Day 2 (20 June 2026),20 June 2026,1278,SG250114277,1130801942,36.14,53.65
Day 2 (20 June 2026),20 June 2026,2596,SG250115915,1130801943,5.89,5.81
Day 2 (20 June 2026),20 June 2026,943,SG250116462,1130801944,43.08,65.81
Day 2 (20 June 2026),20 June 2026,1933,SG250124230,1130801946,25.15,29.87
Day 2 (20 June 2026),20 June 2026,2499,SG250124395,1130801947,9.85,9.33
Day 2 (20 June 2026),20 June 2026,1755,SG250125141,1130801948,28.17,36.33
Day 2 (20 June 2026),20 June 2026,2256,SG250130585,1130801952,17.48,18.15
Day 2 (20 June 2026),20 June 2026,450,SG250134699,1130801956,52.77,83.7
Day 2 (20 June 2026),20 June 2026,422,SG250134762,1130801957,53.42,84.72
Day 2 (20 June 2026),20 June 2026,2147,SG250135720,1130801959,20.2,22.11
Day 2 (20 June 2026),20 June 2026,985,SG250136780,1130801960,42.11,64.28
Day 2 (20 June 2026),20 June 2026,2594,SG250142373,1130801962,6.16,5.88
Day 2 (20 June 2026),20 June 2026,974,SG250143883,1130801963,42.14,64.68
Day 2 (20 June 2026),20 June 2026,2159,SG250148008,1130801967,20.16,21.67
Day 2 (20 June 2026),20 June 2026,2154,SG250148467,1130801968,20.17,21.85
Day 2 (20 June 2026),20 June 2026,758,SG250150039,1130801971,46.11,72.52
Day 2 (20 June 2026),20 June 2026,152,SG250000627,1140801973,61.72,94.52
Day 2 (20 June 2026),20 June 2026,1010,SG250004493,1140801976,41.75,63.38
Day 2 (20 June 2026),20 June 2026,702,SG250004733,1140801977,47.12,74.56
Day 2 (20 June 2026),20 June 2026,1215,SG250007040,1140801979,37.48,55.93
Day 2 (20 June 2026),20 June 2026,2019,SG250007194,1140801981,23.38,26.75
Day 2 (20 June 2026),20 June 2026,2051,SG250010662,1140801983,22.78,25.59
Day 2 (20 June 2026),20 June 2026,1116,SG250013075,1140801987,39.46,59.53
Day 2 (20 June 2026),20 June 2026,959,SG250014082,1140801988,42.75,65.23
Day 2 (20 June 2026),20 June 2026,2486,SG250015656,1140801990,10.52,9.8
Day 2 (20 June 2026),20 June 2026,211,SG250017237,1140801992,59.09,92.38
Day 2 (20 June 2026),20 June 2026,2155,SG250018531,1140801994,20.17,21.81
Day 2 (20 June 2026),20 June 2026,2002,SG250019507,1140801995,23.79,27.37
Day 2 (20 June 2026),20 June 2026,24,SG250019836,1140801996,72.03,99.17
Day 2 (20 June 2026),20 June 2026,634,SG250022046,1140801999,48.45,77.02
Day 2 (20 June 2026),20 June 2026,95,SG250022657,1140802000,65.08,96.59
Day 2 (20 June 2026),20 June 2026,2495,SG250027991,1140802006,9.89,9.47
Day 2 (20 June 2026),20 June 2026,1045,SG250029266,1140802008,40.79,62.11
Day 2 (20 June 2026),20 June 2026,75,SG250029468,1140802009,67.05,97.31
Day 2 (20 June 2026),20 June 2026,2249,SG250030206,1140802010,17.52,18.4
Day 2 (20 June 2026),20 June 2026,2570,SG250030223,1140802011,7.16,6.75
