Day,Exam_Date,Rank,Registration_No,Roll_No,Marks,Percentile
Day 3 (21 June 2026),21 June 2026,729,SG250011383,1041100574,63.71,92.42
Day 3 (21 June 2026),21 June 2026,1511,SG250012112,1041100576,58.09,84.28
Day 3 (21 June 2026),21 June 2026,5210,SG250013450,1041100577,41.4,45.78
Day 3 (21 June 2026),21 June 2026,7624,SG250013903,1041100578,29.14,20.65
Day 3 (21 June 2026),21 June 2026,1630,SG250014531,1041100579,57.72,83.04
Day 3 (21 June 2026),21 June 2026,1150,SG250014632,1041100580,60.4,88.04
Day 3 (21 June 2026),21 June 2026,8292,SG250015596,1041100582,24.19,13.7
Day 3 (21 June 2026),21 June 2026,4509,SG250016480,1041100583,44.14,53.08
Day 3 (21 June 2026),21 June 2026,6451,SG250017509,1041100584,35.73,32.86
Day 3 (21 June 2026),21 June 2026,2984,SG250017638,1041100585,50.77,68.95
Day 3 (21 June 2026),21 June 2026,1842,SG250018248,1041100587,56.4,80.84
Day 3 (21 June 2026),21 June 2026,2692,SG250018697,1041100588,52.1,71.99
Day 3 (21 June 2026),21 June 2026,3206,SG250019291,1041100589,49.77,66.64
Day 3 (21 June 2026),21 June 2026,8764,SG250019843,1041100590,19.18,8.79
Day 3 (21 June 2026),21 June 2026,3,SG250020487,1041100591,93.01,99.98
Day 3 (21 June 2026),21 June 2026,803,SG250020925,1041100592,63.05,91.65
Day 3 (21 June 2026),21 June 2026,5766,SG250021163,1041100593,38.81,39.99
Day 3 (21 June 2026),21 June 2026,8077,SG250022011,1041100595,26.15,15.94
Day 3 (21 June 2026),21 June 2026,9414,SG250022092,1041100596,5.52,2.02
Day 3 (21 June 2026),21 June 2026,6265,SG250022263,1041100597,36.49,34.8
Day 3 (21 June 2026),21 June 2026,3390,SG250022433,1041100598,49.09,64.72
Day 3 (21 June 2026),21 June 2026,1573,SG250022662,1041100600,57.77,83.64
Day 3 (21 June 2026),21 June 2026,3935,SG250022979,1041100601,46.74,59.05
Day 3 (21 June 2026),21 June 2026,9104,SG250024452,1041100603,13.88,5.25
Day 3 (21 June 2026),21 June 2026,3740,SG250026661,1041100605,47.44,61.08
Day 3 (21 June 2026),21 June 2026,5162,SG250027638,1041100608,41.45,46.28
Day 3 (21 June 2026),21 June 2026,1359,SG250027821,1041100609,59.08,85.86
Day 3 (21 June 2026),21 June 2026,1223,SG250030291,1041100611,60.05,87.28
Day 3 (21 June 2026),21 June 2026,9000,SG250032702,1041100614,15.85,6.33
Day 3 (21 June 2026),21 June 2026,5313,SG250036057,1041100616,40.78,44.71
Day 3 (21 June 2026),21 June 2026,8534,SG250036660,1041100617,21.85,11.18
Day 3 (21 June 2026),21 June 2026,4619,SG250037399,1041100618,43.77,51.93
Day 3 (21 June 2026),21 June 2026,3548,SG250037619,1041100620,48.42,63.08
Day 3 (21 June 2026),21 June 2026,8782,SG250037871,1041100621,18.87,8.6
Day 3 (21 June 2026),21 June 2026,3531,SG250040268,1041100622,48.43,63.26
Day 3 (21 June 2026),21 June 2026,4702,SG250040351,1041100623,43.42,51.07
Day 3 (21 June 2026),21 June 2026,7604,SG250041017,1041100625,29.17,20.86
Day 3 (21 June 2026),21 June 2026,9275,SG250042392,1041100626,10.21,3.47
Day 3 (21 June 2026),21 June 2026,983,SG250044152,1041100628,61.72,89.78
Day 3 (21 June 2026),21 June 2026,3580,SG250045659,1041100630,48.13,62.75
Day 3 (21 June 2026),21 June 2026,9330,SG250047540,1041100632,8.5,2.89
Day 3 (21 June 2026),21 June 2026,6927,SG250047906,1041100633,33.14,27.91
Day 3 (21 June 2026),21 June 2026,4962,SG250049767,1041100636,42.39,48.36
Day 3 (21 June 2026),21 June 2026,186,SG250055716,1041100640,71.73,98.07
Day 3 (21 June 2026),21 June 2026,6816,SG250055996,1041100641,33.76,29.06
Day 3 (21 June 2026),21 June 2026,3450,SG250057092,1041100643,48.76,64.1
Day 3 (21 June 2026),21 June 2026,4781,SG250058568,1041100646,43.08,50.24
Day 3 (21 June 2026),21 June 2026,5732,SG250058571,1041100647,38.82,40.35
Day 3 (21 June 2026),21 June 2026,3377,SG250059216,1041100649,49.1,64.86
Day 3 (21 June 2026),21 June 2026,5532,SG250060930,1041100651,39.79,42.43
Day 3 (21 June 2026),21 June 2026,5563,SG250060945,1041100652,39.75,42.1
Day 3 (21 June 2026),21 June 2026,9464,SG250061477,1041100653,3.2,1.5
Day 3 (21 June 2026),21 June 2026,7147,SG250063151,1041100654,32.12,25.62
Day 3 (21 June 2026),21 June 2026,7806,SG250066703,1041100656,27.84,18.76
Day 3 (21 June 2026),21 June 2026,8621,SG250070245,1041100657,21.14,10.27
Day 3 (21 June 2026),21 June 2026,6961,SG250071182,1041100658,32.82,27.55
Day 3 (21 June 2026),21 June 2026,7949,SG250071969,1041100659,26.85,17.27
Day 3 (21 June 2026),21 June 2026,2895,SG250072034,1041100660,51.11,69.88
Day 3 (21 June 2026),21 June 2026,3468,SG250073799,1041100662,48.75,63.91
Day 3 (21 June 2026),21 June 2026,2503,SG250073894,1041100663,53.08,73.96
Day 3 (21 June 2026),21 June 2026,233,SG250074878,1041100664,70.71,97.59
Day 3 (21 June 2026),21 June 2026,6812,SG250074880,1041100665,33.77,29.1
Day 3 (21 June 2026),21 June 2026,3632,SG250076425,1041100666,48.09,62.2
Day 3 (21 June 2026),21 June 2026,9606,SG250077307,1041100667,-9.75,0.02
Day 3 (21 June 2026),21 June 2026,6370,SG250078383,1041100669,36.13,33.7
Day 3 (21 June 2026),21 June 2026,5102,SG250079069,1041100672,41.74,46.9
Day 3 (21 June 2026),21 June 2026,2998,SG250082981,1041100674,50.76,68.8
Day 3 (21 June 2026),21 June 2026,6144,SG250084152,1041100676,37.14,36.06
Day 3 (21 June 2026),21 June 2026,7009,SG250085403,1041100677,32.76,27.05
Day 3 (21 June 2026),21 June 2026,4910,SG250088826,1041100681,42.46,48.9
Day 3 (21 June 2026),21 June 2026,5733,SG250090409,1041100684,38.82,40.34
Day 3 (21 June 2026),21 June 2026,5211,SG250092628,1041100685,41.4,45.77
Day 3 (21 June 2026),21 June 2026,4723,SG250096186,1041100687,43.14,50.85
Day 3 (21 June 2026),21 June 2026,3581,SG250097369,1041100690,48.13,62.74
Day 3 (21 June 2026),21 June 2026,5671,SG250097622,1041100691,39.13,40.98
Day 3 (21 June 2026),21 June 2026,3245,SG250098584,1041100692,49.74,66.23
Day 3 (21 June 2026),21 June 2026,119,SG250099133,1041100694,73.72,98.77
Day 3 (21 June 2026),21 June 2026,2510,SG250100708,1041100697,53.07,73.88
Day 3 (21 June 2026),21 June 2026,24,SG250101610,1041100698,81.36,99.76
Day 3 (21 June 2026),21 June 2026,7685,SG250102054,1041100700,28.51,20.02
Day 3 (21 June 2026),21 June 2026,5031,SG250102554,1041100701,41.81,47.64
Day 3 (21 June 2026),21 June 2026,2051,SG250104005,1041100702,55.37,78.66
Day 3 (21 June 2026),21 June 2026,3792,SG250105737,1041100704,47.13,60.54
Day 3 (21 June 2026),21 June 2026,5816,SG250108871,1041100708,38.76,39.47
Day 3 (21 June 2026),21 June 2026,4331,SG250108897,1041100709,45.09,54.93
Day 3 (21 June 2026),21 June 2026,5786,SG250109405,1041100710,38.79,39.78
Day 3 (21 June 2026),21 June 2026,730,SG250110199,1041100711,63.71,92.41
Day 3 (21 June 2026),21 June 2026,4630,SG250110567,1041100713,43.76,51.82
Day 3 (21 June 2026),21 June 2026,7660,SG250111697,1041100715,28.81,20.28
Day 3 (21 June 2026),21 June 2026,8340,SG250112603,1041100717,24.14,13.2
Day 3 (21 June 2026),21 June 2026,292,SG250112700,1041100718,69.38,96.97
Day 3 (21 June 2026),21 June 2026,4590,SG250112764,1041100719,44.06,52.23
Day 3 (21 June 2026),21 June 2026,8718,SG250113795,1041100720,20.12,9.26
Day 3 (21 June 2026),21 June 2026,2959,SG250116268,1041100722,50.79,69.21
Day 3 (21 June 2026),21 June 2026,8936,SG250117057,1041100724,16.73,6.99
Day 3 (21 June 2026),21 June 2026,2205,SG250117585,1041100726,54.44,77.06
Day 3 (21 June 2026),21 June 2026,5452,SG250118437,1041100727,40.13,43.26
Day 3 (21 June 2026),21 June 2026,5826,SG250118596,1041100728,38.48,39.37
Day 3 (21 June 2026),21 June 2026,9149,SG250122367,1041100730,13.21,4.78
Day 3 (21 June 2026),21 June 2026,5696,SG250124152,1041100731,39.11,40.72
Day 3 (21 June 2026),21 June 2026,6149,SG250124723,1041100732,37.13,36.0
Day 3 (21 June 2026),21 June 2026,2104,SG250125404,1041100733,55.06,78.11
Day 3 (21 June 2026),21 June 2026,4761,SG250126250,1041100735,43.1,50.45
Day 3 (21 June 2026),21 June 2026,8864,SG250127516,1041100737,17.71,7.74
Day 3 (21 June 2026),21 June 2026,8189,SG250128402,1041100738,25.18,14.77
Day 3 (21 June 2026),21 June 2026,6579,SG250129994,1041100742,34.83,31.53
Day 3 (21 June 2026),21 June 2026,9420,SG250132142,1041100744,5.2,1.96
Day 3 (21 June 2026),21 June 2026,2240,SG250137999,1041100749,54.4,76.69
Day 3 (21 June 2026),21 June 2026,9381,SG250140417,1041100753,6.56,2.36
Day 3 (21 June 2026),21 June 2026,4822,SG250144999,1041100756,42.79,49.82
Day 3 (21 June 2026),21 June 2026,6277,SG250145810,1041100757,36.48,34.67
Day 3 (21 June 2026),21 June 2026,7514,SG250145997,1041100758,29.79,21.8
Day 3 (21 June 2026),21 June 2026,6860,SG250149660,1041100761,33.49,28.6
Day 3 (21 June 2026),21 June 2026,5961,SG250003759,1041109425,38.07,37.96
Day 3 (21 June 2026),21 June 2026,3108,SG250004090,1041109426,50.12,67.66
Day 3 (21 June 2026),21 June 2026,6671,SG250007166,1041109427,34.47,30.57
Day 3 (21 June 2026),21 June 2026,4120,SG250008750,1041109430,45.78,57.13
Day 3 (21 June 2026),21 June 2026,5504,SG250008931,1041109431,40.07,42.72
Day 3 (21 June 2026),21 June 2026,1283,SG250011932,1041109433,59.43,86.66
Day 3 (21 June 2026),21 June 2026,6826,SG250014326,1041109434,33.5,28.96
Day 3 (21 June 2026),21 June 2026,2334,SG250015614,1041109436,53.76,75.72
Day 3 (21 June 2026),21 June 2026,9049,SG250015955,1041109437,14.88,5.82
Day 3 (21 June 2026),21 June 2026,8163,SG250016852,1041109440,25.5,15.04
Day 3 (21 June 2026),21 June 2026,7220,SG250017636,1041109441,31.49,24.86
Day 3 (21 June 2026),21 June 2026,4591,SG250019458,1041109443,44.06,52.22
Day 3 (21 June 2026),21 June 2026,6501,SG250020090,1041109444,35.44,32.34
Day 3 (21 June 2026),21 June 2026,8964,SG250021140,1041109445,16.21,6.7
Day 3 (21 June 2026),21 June 2026,2273,SG250021422,1041109446,54.1,76.35
Day 3 (21 June 2026),21 June 2026,5995,SG250022061,1041109447,37.79,37.61
Day 3 (21 June 2026),21 June 2026,16,SG250022075,1041109448,82.71,99.84
Day 3 (21 June 2026),21 June 2026,8389,SG250022178,1041109449,23.72,12.69
Day 3 (21 June 2026),21 June 2026,520,SG250023474,1041109450,66.05,94.6
Day 3 (21 June 2026),21 June 2026,1995,SG250024793,1041109451,55.43,79.24
Day 3 (21 June 2026),21 June 2026,8729,SG250024893,1041109452,19.84,9.15
Day 3 (21 June 2026),21 June 2026,9135,SG250025056,1041109453,13.53,4.92
Day 3 (21 June 2026),21 June 2026,2082,SG250026004,1041109454,55.08,78.34
Day 3 (21 June 2026),21 June 2026,7661,SG250027174,1041109455,28.81,20.27
Day 3 (21 June 2026),21 June 2026,5364,SG250027309,1041109456,40.47,44.18
Day 3 (21 June 2026),21 June 2026,4176,SG250027940,1041109459,45.47,56.54
Day 3 (21 June 2026),21 June 2026,8934,SG250028162,1041109460,16.74,7.02
Day 3 (21 June 2026),21 June 2026,3532,SG250028359,1041109461,48.43,63.25
Day 3 (21 June 2026),21 June 2026,8091,SG250028433,1041109462,25.85,15.79
Day 3 (21 June 2026),21 June 2026,1586,SG250028867,1041109463,57.76,83.5
Day 3 (21 June 2026),21 June 2026,6455,SG250029271,1041109464,35.49,32.82
Day 3 (21 June 2026),21 June 2026,1876,SG250029322,1041109466,56.1,80.48
Day 3 (21 June 2026),21 June 2026,3562,SG250029756,1041109467,48.4,62.93
Day 3 (21 June 2026),21 June 2026,2391,SG250029825,1041109468,53.71,75.12
Day 3 (21 June 2026),21 June 2026,5834,SG250031258,1041109469,38.47,39.28
Day 3 (21 June 2026),21 June 2026,6196,SG250031397,1041109470,36.82,35.52
Day 3 (21 June 2026),21 June 2026,4575,SG250031480,1041109471,44.09,52.39
Day 3 (21 June 2026),21 June 2026,5288,SG250032087,1041109473,40.8,44.97
Day 3 (21 June 2026),21 June 2026,4863,SG250033253,1041109474,42.76,49.39
Day 3 (21 June 2026),21 June 2026,3184,SG250034012,1041109475,49.79,66.87
Day 3 (21 June 2026),21 June 2026,5238,SG250034638,1041109476,41.12,45.49
Day 3 (21 June 2026),21 June 2026,1725,SG250034969,1041109477,57.09,82.05
Day 3 (21 June 2026),21 June 2026,8965,SG250037029,1041109479,16.21,6.69
Day 3 (21 June 2026),21 June 2026,8719,SG250037613,1041109480,20.12,9.25
Day 3 (21 June 2026),21 June 2026,6409,SG250037929,1041109481,35.81,33.3
Day 3 (21 June 2026),21 June 2026,7028,SG250038179,1041109482,32.48,26.86
Day 3 (21 June 2026),21 June 2026,4817,SG250039351,1041109483,42.8,49.87
Day 3 (21 June 2026),21 June 2026,6672,SG250039756,1041109484,34.47,30.56
Day 3 (21 June 2026),21 June 2026,1681,SG250040438,1041109485,57.41,82.51
Day 3 (21 June 2026),21 June 2026,2211,SG250040859,1041109486,54.43,77.0
Day 3 (21 June 2026),21 June 2026,309,SG250041323,1041109487,69.05,96.79
Day 3 (21 June 2026),21 June 2026,6580,SG250042040,1041109488,34.83,31.52
Day 3 (21 June 2026),21 June 2026,2312,SG250042152,1041109490,54.05,75.94
Day 3 (21 June 2026),21 June 2026,9472,SG250043791,1041109492,2.89,1.42
Day 3 (21 June 2026),21 June 2026,1392,SG250045411,1041109494,58.77,85.52
Day 3 (21 June 2026),21 June 2026,3512,SG250045567,1041109495,48.45,63.45
Day 3 (21 June 2026),21 June 2026,7791,SG250048803,1041109498,28.13,18.91
Day 3 (21 June 2026),21 June 2026,8190,SG250048926,1041109500,25.18,14.76
Day 3 (21 June 2026),21 June 2026,2576,SG250049755,1041109502,52.75,73.2
Day 3 (21 June 2026),21 June 2026,3057,SG250050239,1041109503,50.43,68.19
Day 3 (21 June 2026),21 June 2026,2417,SG250051584,1041109504,53.43,74.85
Day 3 (21 June 2026),21 June 2026,1086,SG250052045,1041109505,61.04,88.71
Day 3 (21 June 2026),21 June 2026,5996,SG250052378,1041109506,37.79,37.6
Day 3 (21 June 2026),21 June 2026,2750,SG250053427,1041109508,51.78,71.39
Day 3 (21 June 2026),21 June 2026,5672,SG250053481,1041109509,39.13,40.97
Day 3 (21 June 2026),21 June 2026,5848,SG250053936,1041109511,38.46,39.14
Day 3 (21 June 2026),21 June 2026,4796,SG250054369,1041109512,42.81,50.09
Day 3 (21 June 2026),21 June 2026,8173,SG250054531,1041109513,25.48,14.94
Day 3 (21 June 2026),21 June 2026,6150,SG250056910,1041109516,37.13,35.99
Day 3 (21 June 2026),21 June 2026,9285,SG250056978,1041109517,9.82,3.36
Day 3 (21 June 2026),21 June 2026,6240,SG250057026,1041109518,36.78,35.06
Day 3 (21 June 2026),21 June 2026,7768,SG250057621,1041109519,28.16,19.15
Day 3 (21 June 2026),21 June 2026,2812,SG250059527,1041109520,51.44,70.74
Day 3 (21 June 2026),21 June 2026,7730,SG250063028,1041109521,28.44,19.55
Day 3 (21 June 2026),21 June 2026,2523,SG250066496,1041109525,53.06,73.75
Day 3 (21 June 2026),21 June 2026,758,SG250067615,1041109527,63.38,92.12
Day 3 (21 June 2026),21 June 2026,521,SG250068681,1041109529,66.05,94.59
Day 3 (21 June 2026),21 June 2026,4703,SG250071648,1041109532,43.42,51.06
Day 3 (21 June 2026),21 June 2026,1787,SG250072631,1041109534,56.75,81.41
Day 3 (21 June 2026),21 June 2026,6823,SG250073515,1041109536,33.73,28.99
Day 3 (21 June 2026),21 June 2026,2635,SG250073796,1041109537,52.42,72.58
Day 3 (21 June 2026),21 June 2026,3654,SG250073854,1041109538,47.79,61.98
Day 3 (21 June 2026),21 June 2026,4683,SG250074143,1041109539,43.44,51.26
Day 3 (21 June 2026),21 June 2026,138,SG250074968,1041109540,73.37,98.57
Day 3 (21 June 2026),21 June 2026,3378,SG250076366,1041109541,49.1,64.85
Day 3 (21 June 2026),21 June 2026,5346,SG250077119,1041109542,40.74,44.36
Day 3 (21 June 2026),21 June 2026,3549,SG250079158,1041109543,48.42,63.07
Day 3 (21 June 2026),21 June 2026,3058,SG250080163,1041109544,50.43,68.18
Day 3 (21 June 2026),21 June 2026,5289,SG250082107,1041109545,40.8,44.96
Day 3 (21 June 2026),21 June 2026,4201,SG250087506,1041109551,45.46,56.28
Day 3 (21 June 2026),21 June 2026,8830,SG250087585,1041109552,18.19,8.1
Day 3 (21 June 2026),21 June 2026,7782,SG250088244,1041109554,28.15,19.01
Day 3 (21 June 2026),21 June 2026,6938,SG250090000,1041109556,33.12,27.79
Day 3 (21 June 2026),21 June 2026,3904,SG250090333,1041109557,46.78,59.37
Day 3 (21 June 2026),21 June 2026,6692,SG250090956,1041109558,34.44,30.35
Day 3 (21 June 2026),21 June 2026,7060,SG250091306,1041109559,32.43,26.52
Day 3 (21 June 2026),21 June 2026,4093,SG250091637,1041109560,46.07,57.41
Day 3 (21 June 2026),21 June 2026,2418,SG250092621,1041109561,53.43,74.84
Day 3 (21 June 2026),21 June 2026,6043,SG250094742,1041109562,37.49,37.11
Day 3 (21 June 2026),21 June 2026,7071,SG250097603,1041109565,32.17,26.41
Day 3 (21 June 2026),21 June 2026,8134,SG250097698,1041109566,25.52,15.34
Day 3 (21 June 2026),21 June 2026,2756,SG250097887,1041109567,51.77,71.32
Day 3 (21 June 2026),21 June 2026,5866,SG250098675,1041109569,38.44,38.95
Day 3 (21 June 2026),21 June 2026,2324,SG250099563,1041109571,53.77,75.82
Day 3 (21 June 2026),21 June 2026,8293,SG250100638,1041109572,24.19,13.69
Day 3 (21 June 2026),21 June 2026,7576,SG250100925,1041109573,29.48,21.15
Day 3 (21 June 2026),21 June 2026,2751,SG250102537,1041109576,51.78,71.38
Day 3 (21 June 2026),21 June 2026,424,SG250105661,1041109579,67.07,95.6
Day 3 (21 June 2026),21 June 2026,2622,SG250106044,1041109581,52.43,72.72
Day 3 (21 June 2026),21 June 2026,1324,SG250108164,1041109584,59.39,86.23
Day 3 (21 June 2026),21 June 2026,6817,SG250109679,1041109585,33.76,29.05
Day 3 (21 June 2026),21 June 2026,5997,SG250112584,1041109587,37.79,37.59
Day 3 (21 June 2026),21 June 2026,5392,SG250112932,1041109588,40.44,43.88
Day 3 (21 June 2026),21 June 2026,585,SG250113005,1041109589,65.37,93.92
Day 3 (21 June 2026),21 June 2026,5734,SG250113344,1041109590,38.82,40.32
Day 3 (21 June 2026),21 June 2026,5824,SG250113489,1041109591,38.72,39.39
Day 3 (21 June 2026),21 June 2026,8241,SG250114601,1041109592,24.81,14.23
Day 3 (21 June 2026),21 June 2026,7894,SG250119816,1041109598,27.39,17.84
Day 3 (21 June 2026),21 June 2026,8135,SG250120014,1041109599,25.52,15.33
Day 3 (21 June 2026),21 June 2026,1819,SG250120410,1041109600,56.44,81.08
Day 3 (21 June 2026),21 June 2026,6044,SG250121154,1041109602,37.49,37.1
Day 3 (21 June 2026),21 June 2026,8657,SG250123473,1041109604,20.52,9.9
Day 3 (21 June 2026),21 June 2026,6947,SG250124307,1041109605,33.08,27.7
Day 3 (21 June 2026),21 June 2026,482,SG250125364,1041109606,66.41,94.99
Day 3 (21 June 2026),21 June 2026,2063,SG250125373,1041109607,55.1,78.54
Day 3 (21 June 2026),21 June 2026,7288,SG250126110,1041109609,31.13,24.15
Day 3 (21 June 2026),21 June 2026,5673,SG250131633,1041109615,39.13,40.96
Day 3 (21 June 2026),21 June 2026,4655,SG250137678,1041109618,43.47,51.56
Day 3 (21 June 2026),21 June 2026,4797,SG250139792,1041109620,42.81,50.08
Day 3 (21 June 2026),21 June 2026,3451,SG250141999,1041109624,48.76,64.09
Day 3 (21 June 2026),21 June 2026,6971,SG250142277,1041109626,32.81,27.45
Day 3 (21 June 2026),21 June 2026,7694,SG250142636,1041109627,28.5,19.92
Day 3 (21 June 2026),21 June 2026,3582,SG250142888,1041109628,48.13,62.73
Day 3 (21 June 2026),21 June 2026,8727,SG250143363,1041109630,19.85,9.17
Day 3 (21 June 2026),21 June 2026,8568,SG250144058,1041109632,21.53,10.83
Day 3 (21 June 2026),21 June 2026,2317,SG250144166,1041109633,54.04,75.89
Day 3 (21 June 2026),21 June 2026,6316,SG250144874,1041109635,36.39,34.27
Day 3 (21 June 2026),21 June 2026,6456,SG250145049,1041109636,35.49,32.81
Day 3 (21 June 2026),21 June 2026,1095,SG250003405,1051100763,60.74,88.61
Day 3 (21 June 2026),21 June 2026,4414,SG250003931,1051100764,44.74,54.06
Day 3 (21 June 2026),21 June 2026,5827,SG250004607,1051100765,38.48,39.36
Day 3 (21 June 2026),21 June 2026,1016,SG250005281,1051100766,61.4,89.43
Day 3 (21 June 2026),21 June 2026,3741,SG250006767,1051100767,47.44,61.07
Day 3 (21 June 2026),21 June 2026,3557,SG250009210,1051100770,48.41,62.99
Day 3 (21 June 2026),21 June 2026,6581,SG250009993,1051100771,34.83,31.51
Day 3 (21 June 2026),21 June 2026,6673,SG250010979,1051100773,34.47,30.55
Day 3 (21 June 2026),21 June 2026,6163,SG250012366,1051100774,37.12,35.86
Day 3 (21 June 2026),21 June 2026,4711,SG250015269,1051100775,43.41,50.97
Day 3 (21 June 2026),21 June 2026,9270,SG250015998,1051100777,10.48,3.52
Day 3 (21 June 2026),21 June 2026,7528,SG250016448,1051100778,29.51,21.65
Day 3 (21 June 2026),21 June 2026,2896,SG250016936,1051100779,51.11,69.87
Day 3 (21 June 2026),21 June 2026,2511,SG250018072,1051100780,53.07,73.87
Day 3 (21 June 2026),21 June 2026,7072,SG250019231,1051100781,32.17,26.4
Day 3 (21 June 2026),21 June 2026,6,SG250019450,1051100782,88.35,99.95
Day 3 (21 June 2026),21 June 2026,792,SG250020019,1051100784,63.06,91.77
Day 3 (21 June 2026),21 June 2026,3513,SG250020591,1051100785,48.45,63.44
Day 3 (21 June 2026),21 June 2026,1124,SG250021360,1051100786,60.7,88.31
Day 3 (21 June 2026),21 June 2026,9092,SG250021830,1051100787,14.48,5.37
Day 3 (21 June 2026),21 June 2026,4506,SG250021976,1051100788,44.38,53.11
Day 3 (21 June 2026),21 June 2026,4213,SG250022150,1051100789,45.45,56.16
Day 3 (21 June 2026),21 June 2026,3563,SG250022655,1051100790,48.4,62.92
Day 3 (21 June 2026),21 June 2026,7950,SG250023404,1051100791,26.85,17.26
Day 3 (21 June 2026),21 June 2026,4264,SG250026000,1051100794,45.41,55.63
Day 3 (21 June 2026),21 June 2026,3620,SG250027175,1051100796,48.1,62.33
Day 3 (21 June 2026),21 June 2026,2055,SG250028369,1051100797,55.11,78.62
Day 3 (21 June 2026),21 June 2026,5515,SG250030263,1051100798,39.8,42.6
Day 3 (21 June 2026),21 June 2026,1415,SG250030839,1051100800,58.74,85.28
Day 3 (21 June 2026),21 June 2026,4798,SG250031456,1051100801,42.81,50.07
Day 3 (21 June 2026),21 June 2026,8753,SG250037198,1051100804,19.48,8.9
Day 3 (21 June 2026),21 June 2026,6912,SG250037323,1051100805,33.16,28.06
Day 3 (21 June 2026),21 June 2026,5818,SG250037420,1051100806,38.75,39.45
Day 3 (21 June 2026),21 June 2026,7369,SG250037817,1051100807,30.8,23.31
Day 3 (21 June 2026),21 June 2026,5867,SG250038142,1051100808,38.44,38.94
Day 3 (21 June 2026),21 June 2026,1540,SG250038422,1051100809,58.07,83.98
Day 3 (21 June 2026),21 June 2026,324,SG250040066,1051100811,68.73,96.64
Day 3 (21 June 2026),21 June 2026,2749,SG250043276,1051100812,52.02,71.4
Day 3 (21 June 2026),21 June 2026,5015,SG250046929,1051100814,42.08,47.81
Day 3 (21 June 2026),21 June 2026,2463,SG250049623,1051100815,53.38,74.37
Day 3 (21 June 2026),21 June 2026,9555,SG250049907,1051100816,-0.59,0.55
Day 3 (21 June 2026),21 June 2026,5393,SG250050518,1051100817,40.44,43.87
Day 3 (21 June 2026),21 June 2026,581,SG250051325,1051100818,65.38,93.96
Day 3 (21 June 2026),21 June 2026,3845,SG250051553,1051100819,47.09,59.99
Day 3 (21 June 2026),21 June 2026,4596,SG250055585,1051100821,43.8,52.17
Day 3 (21 June 2026),21 June 2026,3752,SG250056347,1051100822,47.43,60.96
Day 3 (21 June 2026),21 June 2026,3479,SG250056701,1051100824,48.74,63.8
Day 3 (21 June 2026),21 June 2026,1858,SG250056724,1051100825,56.38,80.67
Day 3 (21 June 2026),21 June 2026,3583,SG250057546,1051100826,48.13,62.71
Day 3 (21 June 2026),21 June 2026,7113,SG250057736,1051100827,32.16,25.97
Day 3 (21 June 2026),21 June 2026,2253,SG250058148,1051100828,54.39,76.56
Day 3 (21 June 2026),21 June 2026,7529,SG250060557,1051100830,29.51,21.64
Day 3 (21 June 2026),21 June 2026,693,SG250061179,1051100832,64.05,92.8
Day 3 (21 June 2026),21 June 2026,8549,SG250061341,1051100833,21.82,11.02
Day 3 (21 June 2026),21 June 2026,7654,SG250065350,1051100834,28.82,20.34
Day 3 (21 June 2026),21 June 2026,8104,SG250065365,1051100835,25.83,15.66
Day 3 (21 June 2026),21 June 2026,4317,SG250073467,1051100838,45.1,55.07
Day 3 (21 June 2026),21 June 2026,2025,SG250076226,1051100840,55.41,78.93
Day 3 (21 June 2026),21 June 2026,9202,SG250076886,1051100841,12.2,4.23
Day 3 (21 June 2026),21 June 2026,5024,SG250080156,1051100842,42.06,47.72
Day 3 (21 June 2026),21 June 2026,3664,SG250080500,1051100843,47.78,61.87
Day 3 (21 June 2026),21 June 2026,9493,SG250083204,1051100844,1.7,1.2
Day 3 (21 June 2026),21 June 2026,5325,SG250085207,1051100845,40.77,44.58
Day 3 (21 June 2026),21 June 2026,3905,SG250086551,1051100847,46.78,59.36
Day 3 (21 June 2026),21 June 2026,7530,SG250086898,1051100848,29.51,21.63
Day 3 (21 June 2026),21 June 2026,8111,SG250091155,1051100852,25.82,15.58
Day 3 (21 June 2026),21 June 2026,4060,SG250092340,1051100854,46.1,57.75
Day 3 (21 June 2026),21 June 2026,7857,SG250093867,1051100855,27.51,18.23
Day 3 (21 June 2026),21 June 2026,1331,SG250093921,1051100856,59.38,86.16
Day 3 (21 June 2026),21 June 2026,848,SG250094388,1051100857,62.72,91.18
Day 3 (21 June 2026),21 June 2026,225,SG250097944,1051100859,70.74,97.67
Day 3 (21 June 2026),21 June 2026,2026,SG250101655,1051100862,55.41,78.92
Day 3 (21 June 2026),21 June 2026,4304,SG250103068,1051100863,45.11,55.21
Day 3 (21 June 2026),21 June 2026,2886,SG250106136,1051100865,51.12,69.97
Day 3 (21 June 2026),21 June 2026,939,SG250109889,1051100868,62.05,90.24
Day 3 (21 June 2026),21 June 2026,8631,SG250110053,1051100869,21.0,10.17
Day 3 (21 June 2026),21 June 2026,9576,SG250110813,1051100870,-2.16,0.33
Day 3 (21 June 2026),21 June 2026,8939,SG250110945,1051100871,16.54,6.96
Day 3 (21 June 2026),21 June 2026,5113,SG250115221,1051100874,41.48,46.79
Day 3 (21 June 2026),21 June 2026,7314,SG250116668,1051100875,30.84,23.88
Day 3 (21 June 2026),21 June 2026,8647,SG250118133,1051100877,20.77,10.0
Day 3 (21 June 2026),21 June 2026,6245,SG250119878,1051100879,36.77,35.01
